BugSQ3LAKwccaption,comment_count,display_url,id_,is_ad,likes_count,loc_id,loc_lat,loc_lon,loc_name,owner_fullname,owner_id,owner_username,shortcode,tagged_user,taken_at_timestamp
"Kundenauftrag läuft 😊 Hast du Wartezeiten in den Studios satt, möchtest du deine freie Zeit besser organisieren? Kein Problem ich komme gerne zu dir, du sparst Zeit & siehst den Soforteffekt. Ich biete #gesichtsbehandlungen, #waxing ,#hennabrows , #wimpernlifting & #massagen an.Schreibe mir eine PM oder ruf mich an 078/6842149. Freu‘ mich auf dich. _____________________________________________ #cosmetologist #ellebanna #ellebannahenna #ellebannalashlift #dichterebrauen #metoo #schöneaugenbrauen #swissbeauty #perfectscin #nouveauashes #maconkosmetik #kosmetik #augenbrauenverdichtung #powderbrows #ombrepowder #ombrebrows #browsonfleek #brows #browstyle #hennabrows #zürich #stgallen #luzern #bern #basel #winterthur @elleebana @blashypro @blashybar",4,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4faaf1af88ddac7ebab1ac388120f48c/5D0E65A3/t51.2885-15/e35/51018451_2404600906452663_7314764144371306854_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1987790329327236199,False,30,0,0,0,,Patricia Lion,1449646916,prive_beauty_zuerich,BuWDMXTgbRn,,1551183094
"Spotted in Berlin. 
Are you serious, Fun Factory? Referring to female hysteria and suggesting that a vibrator would be the perfect means to keep women from making trouble? Because this is what the history of female hysteria is about: First, the uterus was believed to wander around the body like an animal, hungry for semen – and only marriage, intercourse, and pregnancy was the ultimate treatment for this. The general belief was that “the uterus was a troublemaker and was best sated when pregnant”, as Terri Kapsalis explains (https://lithub.com/hysteria-witches-and-the-wandering-uterus-a-brief-history/). Later it was believed that hysteria could be caused by various bad habits like reading novels, masturbation, and homosexuality resulting in symptoms such as irrationality and general troublemaking. “It is no accident that such a diagnosis took off just as some of these same women were fighting to gain access to universities and various professions in the US and Europe”, says Kapsalis. Either Fun Factory has no clue about the scope of this history, or, which is more likely, they very well know and want to make a tongue-in-cheek joke – which is even worse. #shop #display #femalehysteria #sexistdesign #feminism #troublemaking",5,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fe2dc41a68b10588fb2320de3ee2e55e/5D27044E/t51.2885-15/e35/51866227_175634890083415_5882251979603866548_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990048388594667330,False,23,0,0,0,,Depatriarchise Design,4775487313,depatriarchisedesign,BueEnc4Bg9C,,1551452276
Collage 2006 ...... ANATOMY LESSON FOR TEENAGERS.... #collageart #collage #originalart #originalartworks #illustration #design #spotlightonartists #artistsoninstagram #followme #instaart #anatomy #teenagers #music #alternativerock #nature #instadaily #gay #scruff #queerart #graffiti #instacollage #instacollage2 #handmade #fashion #joke,3,https://instagram.fyvr3-1.fna.fbcdn.net/vp/7ee2a8361a957928eddbc63f430e1c60/5D056AFA/t51.2885-15/e35/52188241_101213924346439_686982882390800140_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990545416153178808,False,46,0,0,0,,Paul Overdijk,10474486882,inklinesbleed,Buf1oJ3F6K4,,1551511526
"feminist embroidery workshop @ tate modern. the amazing @jessdewahls 🌸🌺🧶
.
.
.
.
.
.
.
.
#feminist #feministembroidery #feministart #embroideryhoop #tate #london #art #pussypower #yoni #girlpower #textiles #artistsoninstagram #metoo #nastywoman #yesallwomen #tothegirls #uniqlotatelates #womenartists #handembroidery #embroidery",2,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e5d2a5df5743caa8b937ea994037ecb6/5D115EEE/t51.2885-15/e35/52940790_117450359396955_6026214196806729679_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990579354019945475,False,50,0,0,0,,Sumayyah Ershad Design,1156251637,sumayyah.e,Buf9WA9ldwD,"jessdewahls,tate,tatecollective,florschech,dmc_embroidery,vagina_museum,bigswingingovaries",1551515572
"W E E K E N D....let's play
.
📷: @moyo.onabolu your skills are getting better 😀
.
👗: @ibukunnwoji
👜: @dshoecollector
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#ibukunnwoji #blazerdress #ankara #africanprint #fashion #canonphotography #wakanda #metoo #print #worldcup #wedding #ghana #art #fabricart #blazer #style #fashionblogger #hairstyles #slay #africa #lagos #asoebi #asoebistyles #fashion #fashiondesigner",5,https://instagram.fyvr3-1.fna.fbcdn.net/vp/aefadb96513bcc8b1e1ed5b9c2076ee3/5D195D50/t51.2885-15/e35/52582809_384270515689481_139922928031715711_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990584489987127658,False,32,0,0,0,,Alla Ibukun,1262392833,the_aplomb,Buf-gwNFblq,,1551516184
"TRAKTOR!! 🚜 Me Too gør det igen, og disker op med de sødeste traktor-styles til de små sommerdrenge!! 👶 Er de ikke ALT for søde?! 🤩😍🚜 Str. 56-86. 
#kidsworlddk #metoo #traktor #baby #babytøj #sødt #nyheder #news #børnetøj #gratisfragt",21,https://instagram.fyvr3-1.fna.fbcdn.net/vp/562b606887095be11651a3a9394aded6/5D134A70/t51.2885-15/fr/e15/s1080x1080/52845397_399539903956579_9068190594631094109_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990585492148500557,False,86,0,0,0,,Luksus babytøj & børnetøj,205784769,kidsworlddk,Buf-vVijrhN,,1551516304
"Sister's weeding 
Haldi program

tiktok #army#eksamanyabhartiya #bhartiya #himdustanlovequotes #magic #akshaykakkar #aksshaykakkar #tiktok #love#metoo#likeme #commentme  #likeforlikeback #famous #raees#artist#publicfigure #like4follow #likeforlikes  #king #star #style #photography  #commentme#akshaykakkar#arorafam#model#famous#vvip #followersme#kakkarfam #kakkarfamily",40,https://instagram.fyvr3-1.fna.fbcdn.net/vp/cb6749631838dff1b8fc78062dfd56f0/5D247AF0/t51.2885-15/e35/51801076_121894405594290_7318567343473263922_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990585755088868221,False,254,0,0,0,,A K S H 🔥 Y K A K K A R©,7612144835,aksshaykakkar,Buf-zKbBlN9,"_kajal_khatri_,aakashtandon142345,angel_khatri_15",1551516335
#metoo #womenempoweringwomen #womenempowerment #feminism #equality #womensrights #humanrights,0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/63314afd796470f036d34b7dd85c00e0/5D1DBC7A/t51.2885-15/e35/53379964_1239846652839349_6659394541865709274_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990587295029026519,False,9,0,0,0,,I Am A Feminist,11295082156,feminists_inspire,Buf_JkmnF7X,,1551516518
"Forever alone 😉
.
Follow now ➡️@chewinggumbaba .
.
.
#lovequotes #loveyourself #ilu #likes #lover #ilikeyou #ilike #ilikemyself #loveforever #metoo #loves #lovers #loversandfriends #du #hariyanvi #hariyana #punjabi #marathi #kolhapuri #mumbai #jaipur #ilikeit #chewinggumbaba #single #forever #foreversingle #foreveralone",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/afb9add4f046348425783062083b55bc/5D0906C3/t51.2885-15/e35/51356640_533445600397188_9098810055016533842_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990587450218496297,False,13,0,0,0,,chewing gum baba,7862391952,chewinggumbaba,Buf_L1In8Ep,,1551516537
"RepostBy @lillafilur.se: ""Vi har öppet lördag 10-15. Massor med fina vårnyheter och Slutrea 30-70% gäller både i butiken Lilla Filur i Mölndal samt webbshopen LillaFilur.se #vårnytt #barnkläder #mölndal #fixoni #slutrea #30% #50% #70% #nameit #metoo #didriksons #minymo #pippi #ekologiskabarnkläder #lillafilur #Vov #hund #oeko-tex #prematur #banykläder #mjukisdjur #handlalokalt @lillafilur.se"" (via #InstaRepost @AppsKottage)",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e6a47fcc78b67408b3cba5c874164d3f/5D06A69B/t51.2885-15/e35/51428606_423069701795424_4509853110667026078_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990587493587396610,False,13,0,0,0,,Ninnie Nisser,3687361888,utoft_kids_group_se,Buf_MdhnKgC,,1551516542
#metoo #womenempoweringwomen #womenempowerment #feminism #equality #womensrights #humanrights,1,https://instagram.fyvr3-1.fna.fbcdn.net/vp/eaeaf65108ef8123a24626ce71a6110e/5D1EA193/t51.2885-15/e35/51687488_1186653674823236_3630282984277859389_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990588136825896343,False,4,0,0,0,,I Am A Feminist,11295082156,feminists_inspire,Buf_V0lnT2X,,1551516619
"Hallo Welt! .
.
.
•
•
•
#f#beautifulcolours #märz #blog #empowerment #starkefrauen #feminismus #intersectional #intersektional #zukunft #woc #poc #Schwarz #afrodeutsch #queer #metoo #folgtuns #zitate #statement #weltfrauentag",5,https://instagram.fyvr3-1.fna.fbcdn.net/vp/7e24e4b88ea374dd73326c80d8d28eb6/5D17283E/t51.2885-15/e35/51861374_1718126951622504_9077310056655580721_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990588745494840775,False,39,0,0,0,,Beautiful Colours,2018493212,beautifulcoloursgermany,Buf_erdHEXH,,1551516691
#metoo #womenempoweringwomen #womenempowerment #feminism #equality #womensrights #humanrights,0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fd63ca8f434bf9af7b584f477e9d1511/5D066F1F/t51.2885-15/e35/52354647_389445838506015_4599459572208717404_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990588792370550750,False,4,0,0,0,,I Am A Feminist,11295082156,feminists_inspire,Buf_fXHHtfe,,1551516697
#metoo #womenempoweringwomen #womenempowerment #feminism #equality #womensrights #humanrights,0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e5fc56433ece7ee427288f9765baa8a2/5D26845D/t51.2885-15/e35/52546851_597952360617135_9217184536347999714_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990589545390598936,False,3,0,0,0,,I Am A Feminist,11295082156,feminists_inspire,Buf_qUanOsY,,1551516787
"Support Michael. Nobody who has been proven innocent, shall be called guilty. Anyone who does that have no respect for our justice system, the truth, real victims of abuse(I know such people) or themselves. To me, this nightmare should be the awakening of the public. It will show how we all were manipulated by those who control the media. Michael was a victim of abuse, by the media. And he DIDN'T survive! But his legacy will.

#michaeljacksontributeartist #michaeljacksonimpersonator #kingofpop #michaeljackson #michaeljacksonisinnocent #waderobsonisaliar #factsdontliepeopledo #michaeljackson #metoo #2019 #cancelhbo #oprahwinfrey @michaeljackson @officialjermainejackson @jackiejackson5 @marlondavidjackson5 @poppa3t @randyjackson @princejackson @parisjackson",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a0975297dcc99cb50be5295397559489/5D127C65/t51.2885-15/e35/51805592_2176472345724796_469289731911432436_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990589968972306606,False,10,0,0,0,,Kent Olaf Steinhaug,4698029417,kentolaf_mj_tributeartist,Buf_we6DNiu,,1551516837
#metoo #womenempoweringwomen #womenempowerment #feminism #equality #womensrights #humanrights,0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/25398fbd5c7ae439358c397248693525/5D12404F/t51.2885-15/e35/51448052_412310179342715_6818720427544766019_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990591428104703346,False,9,0,0,0,,I Am A Feminist,11295082156,feminists_inspire,BugAFt1Hk1y,,1551517011
"This Women’s Day pledge to be stronger and daunting. 
Be remarkable and Love yourself. 
Let noone tell you that you cant!!
Believe in yourself and you will change #metoo to #wetoo!! #womensday #womensday2018 #womensday2019 #giftideas #giftsforher #giftsforgirls #giftsforfriends #gifts #aryaka18 #metoo #metoomovement #metooindia #wetoo #movement #shoppingonline #shoponline #goshop #goshopping #trending #trendyoutfits #trendy",1,https://instagram.fyvr3-1.fna.fbcdn.net/vp/07865dd66e6070800b094ae228868dbc/5D195EF8/t51.2885-15/e35/52637502_121957565560862_4292253965914445421_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990591858071253862,False,6,0,0,0,,Entrepreneur,8988247545,aryaka18,BugAL-RHzNm,,1551517062
#metoo #womenempoweringwomen #womenempowerment #feminism #equality #womensrights #humanrights,1,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0e3550e9c0f9541c52ff10e82277f62c/5D05EF35/t51.2885-15/e35/52350475_801611863512661_391851088891422821_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990591939071562941,False,6,0,0,0,,I Am A Feminist,11295082156,feminists_inspire,BugANJtHdS9,,1551517072
#metoo #womenempoweringwomen #womenempowerment #feminism #equality #womensrights #humanrights,1,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8e241716ce859ef1d1e68bb1510fde4e/5D225A04/t51.2885-15/e35/52876891_358569294983332_4735102396966018498_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990592422540599136,False,8,0,0,0,,I Am A Feminist,11295082156,feminists_inspire,BugAUL-Hd9g,,1551517130
"#JusticeForMahohon
@nohohon_mahohon
#humanrightscampaign
#humanrightswatch
#SocialJustice
#JusticeForMaho
#Mahohon
#humanrights
#YamaguchiMaho
#山口真帆
#SpeakYourself
#feminist
#MeToo
#sexism
#victimblaming
#TimesUpNow
#Jpop
#Kpop
#IZONE
#NGT48
#AKB48
#girlgroup
#girlgroups
#boygroup
#boygroups
#management
#Safety

#LetMahoSpeak
#YouAreNotAlone

#奇跡の一枚2019",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/de3a2064077ace972e8dca66f1b99efb/5D050353/t51.2885-15/e35/52548619_392137081580604_8568486780019975586_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990592590086373996,False,7,0,0,0,,how can this be right?,10444248366,desiree_grayi,BugAWoAn4Js,nohohon_mahohon,1551517150
"#JusticeForMahohon
@nohohon_mahohon
#ProtectMahohon
#humanrightscampaign
#SocialJustice
#humanrights
#YamaguchiMaho
#山口真帆
#SpeakYourself
#Idol
#victimblaming
#MeToo
#TwitterNews
#feminist
#TimesUpNow
#rapecultureisreal
#Jpop
#Kpop
#IZONE
#AKB48
#NGT48
#girlgroup
#girlgroups
#boygroup
#boygroups
#management
#Safety
#SocialResponsibility
#Sponsor
#LetMahoSpeak
#YouAreNotAlone",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fc26d4ef0fe7f39c225dfa6ad6efa8cf/5D18FFE8/t51.2885-15/e35/51679596_659797204473103_3317825008933926723_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990592717014397336,False,5,0,0,0,,how can this be right?,10444248366,desiree_grayi,BugAYeOH3GY,,1551517165
#metoo #womenempoweringwomen #womenempowerment #feminism #equality #womensrights #humanrights,0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/86593e502548035ad62af2accbe103b0/5D0CDFEE/t51.2885-15/e35/51799813_343779119560925_3157882429141720691_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990593103519295355,False,4,0,0,0,,I Am A Feminist,11295082156,feminists_inspire,BugAeGLnCd7,,1551517211
"#JusticeForMahohon
@nohohon_mahohon
#ProtectMahohon
#humanrightscampaign
#SocialJustice
#humanrights
#YamaguchiMaho
#山口真帆
#SpeakYourself
#Idol
#victimblaming
#MeToo
#TwitterNews
#feminist
#TimesUpNow
#rapecultureisreal
#Jpop
#Kpop
#IZONE
#AKB48
#NGT48
#girlgroup
#girlgroups
#boygroup
#boygroups
#management
#Safety
#SocialResponsibility
#Sponsor
#LetMahoSpeak
#YouAreNotAlone",1,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d1afc22d0ca1ca232fbcccfde93a4178/5D04B6CF/t51.2885-15/e35/52001336_974963266036112_7238759226581967528_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990593507070158026,False,6,0,0,0,,how can this be right?,10444248366,desiree_grayi,BugAj-BHaTK,,1551517259
#GenderViolence #ViolenceAgainstWomen #VAW #DomesticViolence #DomesticAbuse #StopAbuse #StopRape #MeToo #TimesUp #Femicide #Share #SpreadAwareness #Awareness #SpeakOut #Followme  #TotalShutdown #ViolenceAgainstWomen #ViolenceAgainstChildren,0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b2e51465805ad6bd9fe75fb7dd200979/5D142386/t51.2885-15/e35/53071486_2288188181427837_4650470053308642175_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990593832890337864,False,6,0,0,0,,Against Violence and Abuse,5641481462,againstviolence79,BugAotdgwpI,,1551517298
"Con estas fotografía quería darle voz a las que no la tienen y hablar por ellas y por todas las demás, reivindicando que estamos hartas de que se nos atribuyan unas cualidades que hagan que nos escondamos tras una capa de pintura para salir a la calle.
.
.
.
.
.
.
.
.
.
#photography #realness #deconstruction #womanpower #magazine #lights #woman  #femaleart #metoo #paper #girl #blue #part3 #serie #face #mouth #eye #artistoninstagram #beauty #new #newoninstagram #loveforblue  #art #picture #arte #novedad #fotografia #red #blue",2,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c172c3c6c3d31edc950708fb94bad6e7/5D092340/t51.2885-15/e35/52779103_305109733529433_763607398012832225_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990595175747263982,False,14,0,0,0,,absurdamente indecisa,7687904554,less_indecisive,BugA8QGBZ3u,,1551517458
