created_date;is_retweet;text;text_retweet;language;hashtags;mentions;location;geo_location;geo_country;geo_coordinates;user_created_at;screen_name;name;profile_description;total_number_of_tweets;is_verified;followers_count;friends_count;retweets_count;favorite_count;url;listed_count;default_profile;default_profile_image;has_extended_profile;language_desc;tweet_full;pre_proc_tweet;stop_filter_tweet;pos_tags;stem_filter;lemma_filter;bot;id
2019-03-18 02:26:23;False;Anders Haugen is the only American to ever medal in ski jumping.... #education #giveaway #quote #LifeChangingTipsForStudents #inspiration #life #metoo #facts #newprofilepic #ff #follow #photography #nature https://t.co/1WjmTguAn0;;en;'education', 'giveaway', 'quote', 'LifeChangingTipsForStudents', 'inspiration', 'life', 'metoo', 'facts', 'newprofilepic', 'ff', 'follow', 'photography', 'nature';;India;;;;2018-04-18 12:18:17;edbreakdotcom;Ed Break Online Learnings;"On Twitter - Bringing you all - some unknown facts from all over the web.

On Website - Free online study materials for everyone !! Visit : https://t.co/JpDMopBgOV";2419;False;4;7;0;0;;0;True;False;False;english;Anders Haugen is the only American to ever medal in ski jumping.... #education #giveaway #quote #LifeChangingTipsForStudents #inspiration #life #metoo #facts #newprofilepic #ff #follow #photography #nature https://t.co/1WjmTguAn0;anders haugen is the only american to ever medal in ski jumping....              ;anders haugen american ever medal ski jumping ... . ;[('anders', 'NNS'), ('haugen', 'VBP'), ('american', 'JJ'), ('ever', 'RB'), ('medal', 'JJ'), ('ski', 'NN'), ('jumping', 'NN'), ('...', ':'), ('.', '.')];ander haugen american ever medal ski jump ... .;anders haugen american ever medal ski jumping ... .;1;966
2019-03-18 02:21:19;False;"Life Is A Universal Human Right (Regardless of Gender): https://t.co/jwaMz6dJIH
#feminism #metoo";;en;'feminism', 'metoo';;Globally l Online l Earth;;;;2015-10-21 08:40:21;LeadingWPassion;LeadingWithPassion™;Facebook: leadingwithpassion #inspiration #leadership #personaldevelopment #coaching #mentoring - #fb #f4f #ifb;425480;False;50615;49585;0;0;https://t.co/nlAQVwagWg;281;False;False;False;english;"Life Is A Universal Human Right (Regardless of Gender): https://t.co/jwaMz6dJIH
#feminism #metoo";"life is a universal human right (regardless of gender): 
 ";life universal human right ( regardless gender ) : ;[('life', 'NN'), ('universal', 'JJ'), ('human', 'JJ'), ('right', 'NN'), ('(', '('), ('regardless', 'JJ'), ('gender', 'NN'), (')', ')'), (':', ':')];life univers human right ( regardless gender ) :;life universal human right ( regardless gender ) :;1;981
2019-03-18 02:18:51;True;;RT @Saurabh_MLAgk: #MeToo Chowkidar https://t.co/YNHP0Gbl07;en;'MeToo';'Saurabh_MLAgk';;;;;2014-09-16 09:37:54;SharmaKeshv;ANIL KUMAR GAUR;;469;False;13;551;116;0;;0;True;False;False;english;RT @Saurabh_MLAgk: #MeToo Chowkidar https://t.co/YNHP0Gbl07;   chowkidar ;chowkidar ;[('chowkidar', 'NN')];chowkidar;chowkidar;1;987
2019-03-18 02:16:12;True;;RT @thetoyman1: So @gillibrandny announced run 4 the 2020 Presidency. Wow! The so called cheerleader of the #Metoo movement. She has an ex…;en;'Metoo';'thetoyman1' 'gillibrandny';United States;;;;2018-11-08 18:17:15;TroyBainbridge;Troy Bainbridge;Christian, Conservative, Husband, Father. 🇺🇸 KAG 🇺🇸 MAGA 🇺🇸 TrumpsArmy 🇺🇸 StrengthInUnity 🇺🇸 WWG1WGA 🇺🇸 TRUMP2020 🇺🇸 CCOT 🇺🇸 I follow back MAGA;10171;False;12723;13444;7;0;;0;True;False;False;english;RT @thetoyman1: So @gillibrandny announced run 4 the 2020 Presidency. Wow! The so called cheerleader of the #Metoo movement. She has an ex…;  so  announced run 4 the 2020 presidency. wow! the so called cheerleader of the  movement. she has an ex…;announced run 4 2020 presidency . wow ! called cheerleader movement . ex… ;[('announced', 'VBD'), ('run', 'VB'), ('4', 'CD'), ('2020', 'CD'), ('presidency', 'NN'), ('.', '.'), ('wow', 'NN'), ('!', '.'), ('called', 'VBN'), ('cheerleader', 'NN'), ('movement', 'NN'), ('.', '.'), ('ex…', 'NN')];announc run 4 2020 presid . wow ! call cheerlead movement . ex…;announce run 4 2020 presidency . wow ! call cheerleader movement . ex…;1;999
2019-03-19 10:39:47;True;;"RT @jdesmondharris: You don't have to write ""in the era of #MeToo"" in every piece about women. I promise.";en;'MeToo';'jdesmondharris';;;;;2018-01-22 06:52:26;sodaIite;𝔱𝔞𝔪𝔢𝔦𝔞;cap ☼ // taurus☽ // INTP // 17;20;False;10;78;6992;0;https://t.co/ir72CKVahZ;0;True;False;False;english;"RT @jdesmondharris: You do not have to write ""in the era of #MeToo"" in every piece about women. I promise.";"  you do not have to write ""in the era of  in every piece about women. i promise.";write `` era every piece women . promise . ;[('write', 'VB'), ('``', '``'), ('era', 'NN'), ('every', 'DT'), ('piece', 'NN'), ('women', 'NNS'), ('.', '.'), ('promise', 'NN'), ('.', '.')];write `` era everi piec women . promis .;write `` era every piece woman . promise .;1;3
2019-03-19 10:36:40;False;"Norway's Norsk Hydro hit by 'extensive' cyberattack
 https://t.co/6I57b5bmue #MGA #METOO #Veteran";;en;'MGA', 'METOO', 'Veteran';;Montana;;;;2011-02-19 01:55:14;stewardmagazine;John B. Driscoll;Independent investigative journalist.;43109;False;15952;7870;1;2;http://t.co/U0mb0UuOzR;107;False;False;False;english;"Norway's Norsk Hydro hit by 'extensive' cyberattack
 https://t.co/6I57b5bmue #MGA #METOO #Veteran";"norway's norsk hydro hit by 'extensive' cyberattack
    ";norway 's norsk hydro hit 'extensive ' cyberattack ;"[('norway', 'NN'), (""'s"", 'POS'), ('norsk', 'JJ'), ('hydro', 'NN'), ('hit', 'VBD'), (""'extensive"", 'JJ'), (""'"", 'POS'), ('cyberattack', 'NN')]";norway 's norsk hydro hit 'extens ' cyberattack;norway 's norsk hydro hit 'extensive ' cyberattack;1;19
2019-03-19 10:35:30;False;Suspect in Gambino family mob boss hit flashes pro-Trump slogans in court - Los Angeles Times #MAGA #METOO #veteran  https://t.co/Nv5UXxxtyS;;en;'MAGA', 'METOO', 'veteran';;Montana;;;;2011-02-19 01:55:14;stewardmagazine;John B. Driscoll;Independent investigative journalist.;43109;False;15952;7870;1;0;http://t.co/U0mb0UuOzR;107;False;False;False;english;Suspect in Gambino family mob boss hit flashes pro-Trump slogans in court - Los Angeles Times #MAGA #METOO #veteran  https://t.co/Nv5UXxxtyS;suspect in gambino family mob boss hit flashes pro-trump slogans in cou - los angeles times     ;suspect gambino family mob boss hit flashes pro-trump slogans cou - los angeles times ;[('suspect', 'JJ'), ('gambino', 'NN'), ('family', 'NN'), ('mob', 'NN'), ('boss', 'NN'), ('hit', 'VBD'), ('flashes', 'NNS'), ('pro-trump', 'JJ'), ('slogans', 'NNS'), ('cou', 'VBP'), ('-', ':'), ('los', 'NN'), ('angeles', 'NNS'), ('times', 'NNS')];suspect gambino famili mob boss hit flash pro-trump slogan cou - lo angel time;suspect gambino family mob bos hit flash pro-trump slogan cou - los angeles time;1;29
2019-03-19 10:35:08;False;Sign Up to my brand new blog for post notifications, exclusive free music downloads and special offers! https://t.co/Pk4nzdH8qH #newmusic #metoo #musicblog https://t.co/VBqfVrWwrL;;en;'newmusic', 'metoo', 'musicblog';;Portsmouth, England;;;;2008-06-04 16:42:06;Gloria_Miller;Gloria_Miller;vocal entertainer, songwriter, music professional gloria@gloriamillerentertainment.com / 07504 611 173;2506;False;696;1148;0;0;https://t.co/B4d7hP9Bjo;8;False;False;False;english;Sign Up to my brand new blog for post notifications, exclusive free music downloads and special offers! https://t.co/Pk4nzdH8qH #newmusic #metoo #musicblog https://t.co/VBqfVrWwrL;sign up to my brand new blog for post notifications, exclusive free music downloads and special offers!     ;sign brand new blog post notifications , exclusive free music downloads special offers ! ;[('sign', 'NN'), ('brand', 'NN'), ('new', 'JJ'), ('blog', 'NN'), ('post', 'NN'), ('notifications', 'NNS'), (',', ','), ('exclusive', 'JJ'), ('free', 'JJ'), ('music', 'NN'), ('downloads', 'VBZ'), ('special', 'JJ'), ('offers', 'NNS'), ('!', '.')];sign brand new blog post notif , exclus free music download special offer !;sign brand new blog post notification , exclusive free music download special offer !;1;32
2019-03-19 10:33:35;True;;RT @gabriellaQatar: #FNC_이종현_탈퇴시켜 There's an Arrest warrant for #JungJoonYoung  issued yesterday  and he could face up. To 7 years  impriso…;en;'FNC_이종현_탈퇴시켜', 'JungJoonYoung';'gabriellaQatar';;;;;2019-03-18 00:08:40;Kgg7023;Yongking3;"🌟only Jung yonghwa 🌟
❤정용화를 알고 행복한사람 ❤ 2019,11,3";2945;False;23;152;17;0;;0;True;False;False;english;RT @gabriellaQatar: #FNC_이종현_탈퇴시켜 There's an Arrest warrant for #JungJoonYoung  issued yesterday  and he could face up. To 7 years  impriso…;   there's an arrest warrant for   issued yesterday  and he could face up. to 7 years  impriso…;'s arrest warrant issued yesterday could face . 7 years impriso… ;"[(""'s"", 'POS'), ('arrest', 'NN'), ('warrant', 'NN'), ('issued', 'VBN'), ('yesterday', 'NN'), ('could', 'MD'), ('face', 'VB'), ('.', '.'), ('7', 'CD'), ('years', 'NNS'), ('impriso…', 'RB')]";'s arrest warrant issu yesterday could face . 7 year impriso…;'s arrest warrant issue yesterday could face . 7 year impriso…;1;37
2019-03-19 10:33:14;True;;"RT @jdesmondharris: You don't have to write ""in the era of #MeToo"" in every piece about women. I promise.";en;'MeToo';'jdesmondharris';Tartofraiz;;;;2015-04-21 19:30:47;Hexe_wutend;Contextophobe;Respect my existence or expect resistance... Pronom : iel Féministe autoproclamée selon Glamour #cyberangel Bloqué-e par @fabflorent et @clembodoc;160907;False;1490;3281;6992;0;https://t.co/hcLlUmFWd3;258;False;False;True;english;"RT @jdesmondharris: You do not have to write ""in the era of #MeToo"" in every piece about women. I promise.";"  you do not have to write ""in the era of  in every piece about women. i promise.";write `` era every piece women . promise . ;[('write', 'VB'), ('``', '``'), ('era', 'NN'), ('every', 'DT'), ('piece', 'NN'), ('women', 'NNS'), ('.', '.'), ('promise', 'NN'), ('.', '.')];write `` era everi piec women . promis .;write `` era every piece woman . promise .;1;40
2019-03-19 10:30:57;True;;RT @gabriellaQatar: #FNC_이종현_탈퇴시켜 when @bts and @weareoneEXO  have worked so hard there goes the other kpop idols in Seungri-gate scandal..…;en;'FNC_이종현_탈퇴시켜';'gabriellaQatar' 'BTS' 'weareoneEXO';;;;;2019-03-18 00:08:40;Kgg7023;Yongking3;"🌟only Jung yonghwa 🌟
❤정용화를 알고 행복한사람 ❤ 2019,11,3";2945;False;23;152;11;0;;0;True;False;False;english;RT @gabriellaQatar: #FNC_이종현_탈퇴시켜 when @bts and @weareoneEXO  have worked so hard there goes the other kpop idols in Seungri-gate scandal..…;   when  and   have worked so hard there goes the other kpop idols in seungri-gate scandal..…;worked hard goes kpop idols seungri-gate scandal..… ;[('worked', 'VBN'), ('hard', 'JJ'), ('goes', 'VBZ'), ('kpop', 'JJ'), ('idols', 'NNS'), ('seungri-gate', 'JJ'), ('scandal..…', 'NN')];work hard goe kpop idol seungri-g scandal..…;work hard go kpop idol seungri-gate scandal..…;1;50
2019-03-19 10:30:54;True;;RT @gabriellaQatar: #FNC_이종현_탈퇴시켜 when @bts and @weareoneEXO  have worked so hard there goes the other kpop idols in Seungri-gate scandal..…;en;'FNC_이종현_탈퇴시켜';'gabriellaQatar' 'BTS' 'weareoneEXO';;;;;2019-03-18 00:08:40;Kgg7023;Yongking3;"🌟only Jung yonghwa 🌟
❤정용화를 알고 행복한사람 ❤ 2019,11,3";2945;False;23;152;8;0;;0;True;False;False;english;RT @gabriellaQatar: #FNC_이종현_탈퇴시켜 when @bts and @weareoneEXO  have worked so hard there goes the other kpop idols in Seungri-gate scandal..…;   when  and   have worked so hard there goes the other kpop idols in seungri-gate scandal..…;worked hard goes kpop idols seungri-gate scandal..… ;[('worked', 'VBN'), ('hard', 'JJ'), ('goes', 'VBZ'), ('kpop', 'JJ'), ('idols', 'NNS'), ('seungri-gate', 'JJ'), ('scandal..…', 'NN')];work hard goe kpop idol seungri-g scandal..…;work hard go kpop idol seungri-gate scandal..…;1;52
2019-03-19 10:22:46;True;;"RT @jdesmondharris: You don't have to write ""in the era of #MeToo"" in every piece about women. I promise.";en;'MeToo';'jdesmondharris';;;;;2016-05-14 00:30:58;khaliah_monai;potatohontas.;Beauty Follows her everywhere✨;44589;False;854;798;6992;0;;15;True;False;True;english;"RT @jdesmondharris: You do not have to write ""in the era of #MeToo"" in every piece about women. I promise.";"  you do not have to write ""in the era of  in every piece about women. i promise.";write `` era every piece women . promise . ;[('write', 'VB'), ('``', '``'), ('era', 'NN'), ('every', 'DT'), ('piece', 'NN'), ('women', 'NNS'), ('.', '.'), ('promise', 'NN'), ('.', '.')];write `` era everi piec women . promis .;write `` era every piece woman . promise .;1;99
2019-03-19 10:22:09;False;Dolly Parton opens up about the effectiveness of #MeToo era: It was a mans world back th https://t.co/pllyVUJj1l;;en;'MeToo';;;;;;2015-11-19 16:52:45;aaronmspelling;Aaron;#Free #PLR #Articles for your #content;85240;False;5557;3362;0;0;https://t.co/iAnjnxQIAP;233;False;False;False;english;Dolly Parton opens up about the effectiveness of #MeToo era: It was a mans world back th https://t.co/pllyVUJj1l;dolly paon opens up about the effectiveness of  era: it was a mans world back th ;dolly paon opens effectiveness era : mans world back th ;[('dolly', 'RB'), ('paon', 'JJ'), ('opens', 'NNS'), ('effectiveness', 'JJ'), ('era', 'NN'), (':', ':'), ('mans', 'NNS'), ('world', 'NN'), ('back', 'RB'), ('th', 'NN')];dolli paon open effect era : man world back th;dolly paon open effectiveness era : man world back th;1;101
2019-03-19 10:19:44;True;;RT @gabriellaQatar: @ejwblee #FNC_이종현_탈퇴시켜 when @bts and @weareoneEXO  have worked so hard there goes the other kpop idols in Seungri-gate…;en;'FNC_이종현_탈퇴시켜';'gabriellaQatar' 'ejwblee' 'BTS' 'weareoneEXO';;;;;2019-03-18 00:08:40;Kgg7023;Yongking3;"🌟only Jung yonghwa 🌟
❤정용화를 알고 행복한사람 ❤ 2019,11,3";2945;False;23;152;6;0;;0;True;False;False;english;RT @gabriellaQatar: @ejwblee #FNC_이종현_탈퇴시켜 when @bts and @weareoneEXO  have worked so hard there goes the other kpop idols in Seungri-gate…;    when  and   have worked so hard there goes the other kpop idols in seungri-gate…;worked hard goes kpop idols seungri-gate… ;[('worked', 'VBN'), ('hard', 'JJ'), ('goes', 'VBZ'), ('kpop', 'JJ'), ('idols', 'NNS'), ('seungri-gate…', 'JJ')];work hard goe kpop idol seungri-gate…;work hard go kpop idol seungri-gate…;1;111
2019-03-19 10:12:50;True;;"RT @Paolo_Pap_1: #I_Have_a_Dream😊#MeToo  😍
#Freedom #Justice &amp; #Democracy😍🤗

Tomorrow is red with the blood of murdered resolutions.

#Quot…";en;'I_Have_a_Dream', 'MeToo', 'Freedom', 'Justice', 'Democracy';'Paolo_Pap_1';US;;;;2018-12-29 00:48:35;JustBot7;JustBot;what is justice;6439;False;102;0;2;0;;1;False;False;False;english;"RT @Paolo_Pap_1: #I_Have_a_Dream😊#MeToo  😍
#Freedom #Justice &amp; #Democracy😍🤗

Tomorrow is red with the blood of murdered resolutions.

#Quot…";"    😍
  &amp; emocracy😍🤗

tomorrow is red with the blood of murdered resolutions.

";"😍 & amp ; emocracy😍🤗 tomorrow red blood murdered resolutions . ";"[('😍', 'NN'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('emocracy😍🤗', 'CC'), ('tomorrow', 'NN'), ('red', 'JJ'), ('blood', 'NN'), ('murdered', 'VBD'), ('resolutions', 'NNS'), ('.', '.')]";"😍 & amp ; emocracy😍🤗 tomorrow red blood murder resolut .";"😍 & amp ; emocracy😍🤗 tomorrow red blood murder resolution .";1;156
2019-03-19 10:08:49;True;;"RT @FemCondition: #PWW, Privileged White Woman. Makes unfounded abuse claims, thrown out with prejudice, her spouse is harassed.
Evidence i…";en;'PWW';'FemCondition';;;;;2017-06-26 17:20:36;meanchi0421;goodview;;45758;False;137;74;44;0;;2;True;False;False;english;"RT @FemCondition: #PWW, Privileged White Woman. Makes unfounded abuse claims, thrown out with prejudice, her spouse is harassed.
Evidence i…";"   privileged white woman. makes unfounded abuse claims, thrown out with prejudice, her spouse is harassed.
evidence i…";privileged white woman . makes unfounded abuse claims , thrown prejudice , spouse harassed . evidence i… ;[('privileged', 'VBN'), ('white', 'JJ'), ('woman', 'NN'), ('.', '.'), ('makes', 'VBZ'), ('unfounded', 'JJ'), ('abuse', 'NN'), ('claims', 'NNS'), (',', ','), ('thrown', 'JJ'), ('prejudice', 'NN'), (',', ','), ('spouse', 'NN'), ('harassed', 'VBD'), ('.', '.'), ('evidence', 'NN'), ('i…', 'NN')];privileg white woman . make unfound abus claim , thrown prejudic , spous harass . evid i…;privilege white woman . make unfounded abuse claim , thrown prejudice , spouse harass . evidence i…;1;168
2019-03-19 10:07:42;True;;RT @FT: Tech investors include #MeToo clauses in start-up deals https://t.co/eqpdNAeVYB;en;'MeToo';'FT';London, England;;;;2018-12-05 00:23:15;VeigaBarracosa;Maria Veiga Barracosa;I’m interested in women empowerment, leadership, advances in the tech industry, especially UK tech. But first and foremost, I am ‘funny’.  👜PR 📍London;8;False;7;57;28;0;;0;True;False;True;english;RT @FT: Tech investors include #MeToo clauses in start-up deals https://t.co/eqpdNAeVYB;  tech investors include  clauses in sta-up deals ;tech investors include clauses sta-up deals ;[('tech', 'JJ'), ('investors', 'NNS'), ('include', 'VBP'), ('clauses', 'NNS'), ('sta-up', 'JJ'), ('deals', 'NNS')];tech investor includ claus sta-up deal;tech investor include clause sta-up deal;1;177
2019-03-19 09:58:06;True;;"RT @CosmopolitanSA: 22-year-old #CherylZondi reveals why coming forward and saying #MeToo was essential to her healing 🙏

Watch the video h…";en;'CherylZondi', 'MeToo';'CosmopolitanSA';South Africa #Soweto❤;;;;2018-05-18 20:08:25;PORSCHE_BTM;PORSCHE_BTM #JoburgFreshers2019.. 1 April🎉❤🍹🍰🍆;@BigThreeMusic  •Bookings- 078 872 3959  •IG:porsche_btm #Artist #RoadToJoburgFreshers+ #PoppyAperal Ambassador  😀#Iyajaiva #Phalishi #Abuti;30263;False;12931;11468;8;0;https://t.co/Vjx34DRc8U;2;False;False;False;english;"RT @CosmopolitanSA: 22-year-old #CherylZondi reveals why coming forward and saying #MeToo was essential to her healing 🙏

Watch the video h…";"  22-year-old  reveals why coming forward and saying  was essential to her healing 🙏

watch the video h…";22-year-old reveals coming forward saying essential healing 🙏 watch video h… ;[('22-year-old', 'JJ'), ('reveals', 'NNS'), ('coming', 'VBG'), ('forward', 'RB'), ('saying', 'VBG'), ('essential', 'JJ'), ('healing', 'VBG'), ('🙏', 'JJ'), ('watch', 'NN'), ('video', 'NN'), ('h…', 'NN')];22-year-old reveal come forward say essenti heal 🙏 watch video h…;22-year-old reveals come forward say essential heal 🙏 watch video h…;1;240
